id,name,type,flags,description
8213,Master Beekeeper,Default,['Permanent'],Get buzzy for honey!
7365,Black Lion Stolen Goods Recovery Event Week 2—Full,Default,"['IgnoreNearlyComplete', 'Permanent']",The Black Lion Trading Company needs your help collecting stolen goods!
5930,World Boss Rush Champion,Default,['Permanent'],
6671,Defeating the Flame Legion,Default,['Permanent'],
8187,Full Bloom,Default,['Permanent'],Get that plant some water!
1224,Aftermath Toxic Boss Slayer II,Default,['Daily'],
1966,Daily Fireheart Rise Event Completer,Default,['Daily'],Scour the mountains.
1762,Lunatic Inquisition Regular,Default,"['Pvp', 'Hidden', 'Repeatable', 'Permanent']",I'm interested in Lunatic Inquisition.
7723,Jahai Bluffs Rift Hunting,Default,['Permanent'],
7984,The Eleventh Hour,Default,['Permanent'],Journal: The Eleventh Hour
4295,Savage Brute,Default,['Permanent'],
4308,First Blood,Default,['Permanent'],
3367,Friend of the Forest,Default,['Permanent'],
6535,Investigative Study 1,Default,['Permanent'],
2637,Frenzy I: The Experimental Harpoon Gun,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Fishing in Tyria is no pleasant day spent safely on the shore, waiting for a fish to take the bait. It is fought on the fish's home turf, a battle of fisherman against fish. And the fish fight back. Consider this as you take your first steps in crafting the legendary precursor Rage."
5848,Clockwork Precision,Default,['Permanent'],
6110,Avid World Class Fisher,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Repeatable', 'Permanent']","<c=@flavor>The charm of fishing is in pursuing something elusive, though attainable. It is a simple yet profound practice of hope.</c>"
4970,Demolition Derby Don,Default,['Permanent'],
6271,Terror on the Jade Sea,Default,['Permanent'],
5761,Return to Meeting the Asura,Default,['Permanent'],
8963,Plague Doctor,Default,['Permanent'],"""I got nothin' against rodents."" —Rustbane"
6587,Completing Renown Hearts V,Default,"['RepairOnLogin', 'Permanent']",
3323,Honorary Crew Member,Default,"['RepairOnLogin', 'Permanent']",
8583,Unplagued,Default,['Permanent'],"If you don't wash your armor now, you'll never get the smell out."
4911,Renowned Seeker,Default,['Permanent'],
832,Indiscriminate Adversary,Default,['Permanent'],
8722,Bava Nisos Insight: Southern Bronchial Well,Default,['Permanent'],
2511,Daily Fractal Veteran,Default,['Daily'],
1780,Bandit Weapons Specialist,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
2695,League Necromancer—Elite,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",Completing this achievement advances the League Profession—Elite achievement.
2957,Daily Heart of Maguuma Miner,Default,['Daily'],Fueling the engines of the economy.
158,Buried Archives,Default,['Permanent'],Uncover the secrets of the buried archives.
7805,Salute the Troops,Default,['Permanent'],Journal: The War Council
7907,Fabled Hunter,Default,"['Pvp', 'Permanent']",Sic 'em!
2458,Incinerator II: The Perfected Dagger,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Your first attempt at crafting the legendary precursor Spark has been modestly successful but has not yet yielded the weapon you ultimately desire. This journey has only just begun. Find a teacher, research your procedures, and hone your skills before you try a second time."
4806,Duke of the Arena,Default,"['Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
4237,[FTT 402] Advanced Dynamics—Area Damage Level 4,Default,"['RepairOnLogin', 'Permanent']",
6439,Aquatic Trash Collector,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
1236,Aftermath Toxic Field Researcher III,Default,['Daily'],
2634,Tarir Challenge Winner,Default,['Permanent'],Win one of the challenges during the Invasion of Tarir.
755,Crabgrabber,Default,"['Pvp', 'Permanent']",Steal and deny the crab from other players in the Southsun Crab Toss.
2062,Shrubsplosives,Default,['Permanent'],Story Instance: The Mystery Cave
5236,Slaver's Extinction,Default,['Permanent'],
3967,Mercy of the Mordant,Default,['Permanent'],I have to admit I'm a little disturbed by your enthusiasm.
6121,Arborstone Vaulter Extraordinaire,Default,['Permanent'],
672,Blackout Cache,Default,['Permanent'],
7910,Daily Silverwastes,Default,['Daily'],
8333,Return to Nature,Default,['Permanent'],Nature is balance.
7979,Who's a Good Kryptis?,Default,"['Hidden', 'Permanent']",
2618,Ba-Boom,Default,['Permanent'],Giant explosive? Check.
6011,Return to Champion's End,Default,['Permanent'],
1529,Breakdown in Command,Default,['Daily'],
4355,Heroes of the Forge,Default,['Permanent'],But the end is yet to come...
8329,All Tangled Up,Default,['Permanent'],Journal: Against the Wall
8935,Give 'Em the Boot,Default,['Permanent'],"""The time has come to bring the fight to the freebooters!"" —Kash"
1031,Shut and Locked IV,Default,['Daily'],
3339,Daily Lake Doric: A Peach a Day,Default,['Daily'],
2460,Bugs in the Branches: Gold,Default,"['Pvp', 'Permanent']",
3795,Elon Riverlands Insight: Heroes' Overlook,Default,['Permanent'],
1209,Nightmare Terminator,Default,['Permanent'],
5358,Arena of the Wolverine: Silver,Default,['Permanent'],
2706,League Elite,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",Completing this achievement awards an item for Path of the Ascension IV: Hymn of Glory.
6041,Court Duty: Deference to the King,Default,['Permanent'],
1522,Nowhere to Hide,Default,"['Pvp', 'Permanent']",Story Instance: Scarlet's End
3805,Crystal Oasis Insight: Sifuri Quicksand,Default,['Permanent'],
2789,Donation Drive,Default,"['Pvp', 'Daily']","Doesn't it feel good to give? Even if not, at least it's for a good cause."
6632,Fox Fire Weapon Collection,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
2371,Chak Crusher,Default,['Permanent'],
8284,Cozy Creator,Default,"['Hidden', 'Permanent']",They make for pretty good houseguests.
1687,Birthday—Year 7,Default,"['Pvp', 'Hidden', 'Permanent']",You have a character that is more than 7 years old.
595,Southsun Vent Sample Collection,Default,['Permanent'],Collect a sample from the steam vents along Southsun Shoals.
390,Urban Battleground Fractal Stabilizer,Default,['Permanent'],The city is yours! What's left of it anyways.
3214,Quirky Quaggan Quest,Default,['Permanent'],
7756,Seeking Scarlet: Twisted Marionette (Weekly),Default,['Permanent'],
238,Monthly Salvage Kit Usages,Default,"['Pvp', 'Monthly']",Items broken down for parts this month.
5597,Daily: Tengu Missions,Default,['Daily'],
746,Gnashblade: Direct Support,Default,['Permanent'],Evon Gnashblade is the best!
879,Professional Ice Skater,Default,['Permanent'],So graceful.
5407,Special Mission: The Aberrant,Default,"['RequiresUnlock', 'Permanent']",
1757,World Contributor Round 2,Default,['Permanent'],
8221,Mental Preparations,Default,['Permanent'],Journal: Against the Wall
3080,Chaos Demolisher,Default,['Permanent'],
2759,Daily League Participator—Recruit,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",Completing this achievement advances the meta-achievement Path of the Ascension I: The Thrill of Battle.
8291,A Hard Day's Work,Default,['Permanent'],"The wilds of Janthir are severe and harsh, but a hard day's work is critical for survival."
745,Gnashblade: Maw Mulcher,Default,['Permanent'],Mulch that Maw!
1276,Spreading Wintersday Joy III,Default,['Daily'],Make the lives of the less fortunate in Divinity's Reach a little better.
1760,WvW Fall Tournament 2014 Veteran,Default,"['Pvp', 'CategoryDisplay', 'Permanent']",
7636,WvW Rush Player vs. Player 2,Default,"['Pvp', 'Permanent']",Champion points: 20
3616,Desert Highlands Explorer,Default,['Permanent'],You've explored the rocky hills and windswept basins of the Desert Highlands.
518,Hero Point Amasser,Default,"['Pvp', 'Monthly']",Truly skillful.
4836,(Annual) Paper Dragon,Default,['Permanent'],
4264,Taking All Their Secrets,Default,['Permanent'],
2311,Kudzu II: The Perfected Longbow,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Your first attempt at crafting the legendary precursor Leaf of Kudzu has been modestly successful but has not yet yielded the weapon you ultimately desire. This journey has only just begun. Find a teacher, research your procedures, and hone your skills before you try a second time."
4127,Wyvern Whacker,Default,['Permanent'],Dominate the dreadful Dominus.
1679,Finish What You Started,Default,['Permanent'],
8380,Daily Dragonfall,Default,['Daily'],
5087,Let Us Finish What You Started,Default,['Permanent'],
6565,Plundering the Sky Pirates,Default,['Permanent'],
6182,New Kaineng Insight: Ancient Vault,Default,['Permanent'],
769,Queen's Jubilee Completionist,Default,"['CategoryDisplay', 'Permanent']",
5734,Crop Harvester: Ember Bay,Default,['Permanent'],
1367,Tidal Splash,Default,"['Hidden', 'Permanent']",
663,Hard Boiled (2013),Default,['Permanent'],
8195,The Falling Star: Meteor Wielder,Default,"['Pvp', 'Permanent']",
5360,Daily Drizzlewood Coast Siege of the Frost Citadel,Default,['Daily'],
2408,Lessons in Agony,Default,['Permanent'],
6192,Avid Kaineng Fisher,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Repeatable', 'Permanent']","<c=@flavor>The charm of fishing is in pursuing something elusive, though attainable. It is a simple yet profound practice of hope.</c>"
9046,Brave Drinker,Default,"['Hidden', 'Permanent']","You must have a death wish. Or a retch wish, at least."
7727,Bloodstone Fen Rift Hunting,Default,['Permanent'],
2764,Winter Wonderland Mastery,Default,"['Pvp', 'Hidden', 'Repeatable', 'Permanent']",Stepping on snowflakes.
8687,Revenge of Prototype XJ-1,Default,['Permanent'],
8147,Local Response: Ember Bay (Weekly),Default,['Permanent'],
3542,Storyteller: Dwayna,ItemSet,"['RepairOnLogin', 'Permanent']",
2638,Adept Druid,Default,"['Pvp', 'Permanent']",
2389,Quip I: The Experimental Pistol,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Humor is in the mind of the beholder, and a prankster is welcome everywhere. Well, most places. Well, among your friends. Consider this quirk in the nature of the universe as you take your first steps in creating the legendary precursor the Chaos Gun."
1693,Licensed Learned Legendary Llama Locator,Default,['Permanent'],The llama's legend lives on!
6410,Seitung Province Insight: Naga Island,Default,['Permanent'],
8124,Treasure Hunter: Abaddon's Reliquary (Weekly),Default,['Permanent'],
8428,Daily Domain of Vabbi,Default,['Daily'],
6365,New Kaineng Insight: Shipwreck Graveyard,Default,['Permanent'],
4292,Dolyak Flyer,Default,['Permanent'],"The Flying Dolyak race is a Festival of the Four Winds institution, and you just became a part of its storied history!"
4409,Mythwright Scholar,Default,['Permanent'],Knowledge is the most valuable treasure.
6672,Depositing Materials,Default,['Permanent'],
8006,Kaineng Veteran,Default,"['Pvp', 'Hidden', 'Permanent']",Days gone by...
7714,Hero's Origin: Plains of Ashford,Default,['Permanent'],
279,Champion Phantom,Default,"['Pvp', 'Permanent']","Walking the line between life and death—your life, their death."
90,Huntsman,Default,['Permanent'],Serious ranged-weapon-making skills.
4511,Chasing Tales: Will to Power,Default,"['Hidden', 'Permanent']",Elegos suppressed tales of his prowess by any means necessary.
86,Artificer,Default,['Permanent'],Serious magical-weapon-making skills.
1226,Aftermath Toxic Alliance Slayer II,Default,['Daily'],
2517,Auric Basin Insight: Luminate's Throne,Default,['Permanent'],
5890,Adventurous Spirit: Domain of Istan,Default,['Permanent'],
2749,Daily League Participator—Champion,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",Completing this achievement awards an item for Path of the Ascension III: Monument of Legends.
4307,Triple Threat,Default,['Permanent'],
7537,Dungeon Rush Champion,Default,"['CategoryDisplay', 'Permanent']",
2869,Environmental Science 203,Default,['Daily'],
6436,The Jade Vault,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
7,Indiscriminate Slayer,Default,['Permanent'],"If small things were meant to live, they'd have bigger teeth or faster feet."
1278,Winter Wonderland Winner III,Default,"['Pvp', 'Daily']",Make a run for some holiday cheer.
7028,Domain of Istan Incursions,Default,['Weekly'],
5755,Local Response: Ember Bay,Default,['Permanent'],
1155,Fractal Fortnight: Aetherblade,Default,['Permanent'],They're in full retreat now.
2721,League Top Stats—Elite,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",Completing this achievement awards an item for Path of the Ascension IV: Hymn of Glory.
7226,Legendary Weapon: Frenzy,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
3750,Master Holosmith,Default,"['Pvp', 'Permanent']",
1321,Boss Thumper V,Default,['Daily'],
1388,Group Effort V,Default,"['Pvp', 'Repeatable', 'Permanent']",Mission: The Battle for Lion's Arch
1765,Something Good to Eat,Default,"['Pvp', 'Hidden', 'Permanent']",
6280,Boat Tour for Two,Default,['Permanent'],
6567,Tassi Master,Default,['Permanent'],Story Instance: Hard Boiled—The Scene of the Crime
4487,Annual Traditions,Default,"['Pvp', 'Repeatable', 'Permanent']",
6132,Kaineng Blackout,Default,['Permanent'],
4460,Favored by the Djinn,Default,"['Pvp', 'CategoryDisplay', 'Permanent']",You've proven yourself a valiant warrior in Djinn's Dominion.
5029,Reflections in the Ice,Default,['Permanent'],
7820,Apathetic,Default,['Permanent'],Killing a disempowered embodiment will grant Cerus their empowered boon.
5480,Daily Deldrimor Donations,Default,['Daily'],
5927,Revenge of the Death-Branded Shatterer,Default,['Permanent'],
8964,Teleporting Isn't Sporting,Default,['Permanent'],What a challenge!
7906,Realm Avenger VI,Default,['Permanent'],
4659,Bonus Event: World Boss Rush,Default,"['Hidden', 'Repeatable', 'Permanent']",Defeat world bosses around Tyria to earn bonus rewards!
2942,Daily Adventure: The Floor Is Lava?,Default,"['Pvp', 'Daily']",
1046,Pumpkin Hacker IV,Default,['Daily'],
3645,Desolation Insight: The Mouth of Torment,Default,['Permanent'],
7152,Omnipresent Oblige Obscure,Default,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Repeatable', 'Permanent']","A thousand secrets, and half of them are lethal. It's best not to get lost..."
2388,Rodgort III: Rodgort's Flame,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Fire provides both heat and light, inflicting burns against the foe and calling attention to itself through its bright, flickering nature. Use the flames for both weal and woe as you attain the legendary precursor Rodgort's Flame."
5127,Jump Up or Get Downed,Default,['Permanent'],
6172,The Only One,Default,['Permanent'],Journal: The Only One Completed
1345,Delaqua Investigator,Default,['Permanent'],
1731,Exotic Attire,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Permanent']",
4593,Chasing Tales: Storm of Feathers,Default,"['Hidden', 'Permanent']","""What's combat without style?"""
1508,In a Cage Made of Steel and Lunacy,Default,"['Pvp', 'Permanent']",Story Instance: Scarlet's End
6001,Return to Turnabout,Default,['Permanent'],
5088,Bjora Marches Insight: Drakkar's Lair,Default,['Permanent'],
4577,Journeyman of the Forge,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",These weapons will change the world.
917,Lionguard Justice,Default,['Permanent'],"Everyone goes home today...well, except the Aetherblades."
5287,Special Mission: Minesweeper,Default,"['RequiresUnlock', 'Permanent']",
2413,Mistward Plate,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
5999,Puzzle Resolver,Default,['Permanent'],
591,Southsun Elevation Sample Collection,Default,['Permanent'],Collect a sample from the highest point on Southsun Cove.
3409,Daily Draconis Mons Destroyer Wyvern Boss,Default,['Daily'],Now you're the destroyer.
221,Cleaning Up the Neighborhood,Default,['Permanent'],Professional propaganda poster purger.
4877,(Annual) Boss Blitz: Halt Hablion,Default,"['Pvp', 'Permanent']",
6248,Dragon's End Explorer,Default,['Permanent'],You've explored the frozen waves and ancient sites of Dragon's End.
